FileIndex,Category
31186,CLINTON_PRIMARY2008
31187,CLINTON_PRIMARY2008
31188,CLINTON_PRIMARY2008
31189,CLINTON_PRIMARY2008
31190,CLINTON_PRIMARY2008
31191,CLINTON_PRIMARY2008
31192,CLINTON_PRIMARY2008
31193,CLINTON_PRIMARY2008
31194,OBAMA_PRIMARY2008
31195,OBAMA_PRIMARY2008
31196,CLINTON_PRIMARY2008
31197,EDWARDS_PRIMARY2008
31198,OBAMA_PRIMARY2008
31199,OBAMA_PRIMARY2008
31200,CLINTON_PRIMARY2008
31201,CLINTON_PRIMARY2008
31202,CLINTON_PRIMARY2008
31203,CLINTON_PRIMARY2008
31204,CLINTON_PRIMARY2008
31205,CLINTON_PRIMARY2008
31206,CLINTON_PRIMARY2008
31207,CLINTON_PRIMARY2008
31208,OBAMA_PRIMARY2008
31209,MCCAIN_PRIMARY2008
31210,CLINTON_PRIMARY2008
31211,CLINTON_PRIMARY2008
31212,CLINTON_PRIMARY2008
31213,RICHARDSON_PRIMARY2008
31214,CLINTON_PRIMARY2008
31215,CLINTON_PRIMARY2008
31216,MCCAIN_PRIMARY2008
31217,CLINTON_PRIMARY2008
31218,MCCAIN_PRIMARY2008
31219,CLINTON_PRIMARY2008
31220,CLINTON_PRIMARY2008
31221,CLINTON_PRIMARY2008
31222,CLINTON_PRIMARY2008
31223,MCCAIN_PRIMARY2008
31224,CLINTON_PRIMARY2008
31225,CLINTON_PRIMARY2008
31226,OBAMA_PRIMARY2008
31227,CLINTON_PRIMARY2008
31228,OBAMA_PRIMARY2008
31229,CLINTON_PRIMARY2008
31230,RICHARDSON_PRIMARY2008
31231,CLINTON_PRIMARY2008
31232,CLINTON_PRIMARY2008
31233,CLINTON_PRIMARY2008
31234,CLINTON_PRIMARY2008
31235,CLINTON_PRIMARY2008
31236,CLINTON_PRIMARY2008
31237,OBAMA_PRIMARY2008
31238,MCCAIN_PRIMARY2008
31239,CLINTON_PRIMARY2008
31240,CLINTON_PRIMARY2008
31241,CLINTON_PRIMARY2008
31242,MCCAIN_PRIMARY2008
31243,RICHARDSON_PRIMARY2008
31244,EDWARDS_PRIMARY2008
31245,CLINTON_PRIMARY2008
31246,OBAMA_PRIMARY2008
31247,GIULIANI_PRIMARY2008
31248,RICHARDSON_PRIMARY2008
31249,OBAMA_PRIMARY2008
31250,CLINTON_PRIMARY2008
31251,MCCAIN_PRIMARY2008
31252,EDWARDS_PRIMARY2008
31253,CLINTON_PRIMARY2008
31254,CLINTON_PRIMARY2008
31255,OBAMA_PRIMARY2008
31256,CLINTON_PRIMARY2008
31257,OBAMA_PRIMARY2008
31258,CLINTON_PRIMARY2008
31259,OBAMA_PRIMARY2008
31260,CLINTON_PRIMARY2008
31261,CLINTON_PRIMARY2008
31262,SANTORUM_PRIMARY2012
31263,CLINTON_PRIMARY2008
31264,CLINTON_PRIMARY2008
31265,OBAMA_PRIMARY2008
31266,CLINTON_PRIMARY2008
31267,MCCAIN_PRIMARY2008
31268,CLINTON_PRIMARY2008
31269,MCCAIN_PRIMARY2008
31270,GIULIANI_PRIMARY2008
31271,MCCAIN_PRIMARY2008
31272,CLINTON_PRIMARY2008
31273,CLINTON_PRIMARY2008
31274,CLINTON_PRIMARY2008
31275,RICHARDSON_PRIMARY2008
31276,RICHARDSON_PRIMARY2008
31277,CLINTON_PRIMARY2008
31278,CLINTON_PRIMARY2008
31279,MCCAIN_PRIMARY2008
31280,OBAMA_PRIMARY2008
31281,CLINTON_PRIMARY2008
31282,OBAMA_PRIMARY2008
31283,CLINTON_PRIMARY2008
31284,CLINTON_PRIMARY2008
31285,OBAMA_PRIMARY2008
31286,OBAMA_PRIMARY2008
31287,MCCAIN_PRIMARY2008
31288,CLINTON_PRIMARY2008
31289,CLINTON_PRIMARY2008
31290,CLINTON_PRIMARY2008
31291,CLINTON_PRIMARY2008
31292,RICHARDSON_PRIMARY2008
31293,CLINTON_PRIMARY2008
31294,OBAMA_PRIMARY2008
31295,OBAMA_PRIMARY2008
31296,RICHARDSON_PRIMARY2008
31297,MCCAIN_PRIMARY2008
31298,CLINTON_PRIMARY2008
31299,CLINTON_PRIMARY2008
31300,CLINTON_PRIMARY2008
31301,MCCAIN_PRIMARY2008
31302,CLINTON_PRIMARY2008
31303,CLINTON_PRIMARY2008
31304,OBAMA_PRIMARY2008
31305,CLINTON_PRIMARY2008
31306,CLINTON_PRIMARY2008
31307,CLINTON_PRIMARY2008
31308,CLINTON_PRIMARY2008
31309,EDWARDS_PRIMARY2008
31310,CLINTON_PRIMARY2008
31311,CLINTON_PRIMARY2008
31312,CLINTON_PRIMARY2008
31313,CLINTON_PRIMARY2008
31314,OBAMA_PRIMARY2008
31315,CLINTON_PRIMARY2008
31316,CLINTON_PRIMARY2008
31317,CLINTON_PRIMARY2008
31318,CLINTON_PRIMARY2008
31319,CLINTON_PRIMARY2008
31320,CLINTON_PRIMARY2008
31321,OBAMA_PRIMARY2008
31322,CLINTON_PRIMARY2008
31323,CLINTON_PRIMARY2008
31324,OBAMA_PRIMARY2008
31325,CLINTON_PRIMARY2008
31326,CLINTON_PRIMARY2008
31327,CLINTON_PRIMARY2008
31328,CLINTON_PRIMARY2008
31329,CLINTON_PRIMARY2008
31330,CLINTON_PRIMARY2008
31331,OBAMA_PRIMARY2008
31332,OBAMA_PRIMARY2008
31333,CLINTON_PRIMARY2008
31334,OBAMA_PRIMARY2008
31335,MCCAIN_PRIMARY2008
31336,CLINTON_PRIMARY2008
31337,CLINTON_PRIMARY2008
31338,CLINTON_PRIMARY2008
31339,CLINTON_PRIMARY2008
31340,CLINTON_PRIMARY2008
31341,CLINTON_PRIMARY2008
31342,CLINTON_PRIMARY2008
31343,CLINTON_PRIMARY2008
31344,CLINTON_PRIMARY2008
31345,CLINTON_PRIMARY2008
31346,CLINTON_PRIMARY2008
31347,MCCAIN_PRIMARY2008
31348,CLINTON_PRIMARY2008
31349,CLINTON_PRIMARY2008
31350,CLINTON_PRIMARY2008
31351,CLINTON_PRIMARY2008
31352,MCCAIN_PRIMARY2008
31353,CLINTON_PRIMARY2008
31354,CLINTON_PRIMARY2008
31355,CLINTON_PRIMARY2008
31356,CLINTON_PRIMARY2008
31357,EDWARDS_PRIMARY2008
31358,CLINTON_PRIMARY2008
31359,CLINTON_PRIMARY2008
31360,OBAMA_PRIMARY2008
31361,OBAMA_PRIMARY2008
31362,CLINTON_PRIMARY2008
31363,GINGRICH_PRIMARY2012
31364,CLINTON_PRIMARY2008
31365,OBAMA_PRIMARY2008
31366,CLINTON_PRIMARY2008
31367,CLINTON_PRIMARY2008
31368,CLINTON_PRIMARY2008
31369,MCCAIN_PRIMARY2008
31370,GINGRICH_PRIMARY2012
31371,CLINTON_PRIMARY2008
31372,RICHARDSON_PRIMARY2008
31373,ROMNEY_PRIMARY2012
31374,CLINTON_PRIMARY2008
31375,RICHARDSON_PRIMARY2008
31376,OBAMA_PRIMARY2008
31377,OBAMA_PRIMARY2008
31378,CLINTON_PRIMARY2008
31379,OBAMA_PRIMARY2008
31380,CLINTON_PRIMARY2008
31381,CLINTON_PRIMARY2008
31382,OBAMA_PRIMARY2008
31383,OBAMA_PRIMARY2008
31384,CLINTON_PRIMARY2008
31385,CLINTON_PRIMARY2008
31386,CLINTON_PRIMARY2008
31387,CLINTON_PRIMARY2008
31388,CLINTON_PRIMARY2008
31389,MCCAIN_PRIMARY2008
31390,OBAMA_PRIMARY2008
31391,CLINTON_PRIMARY2008
31392,CLINTON_PRIMARY2008
31393,CLINTON_PRIMARY2008
31394,CLINTON_PRIMARY2008
31395,MCCAIN_PRIMARY2008
31396,CLINTON_PRIMARY2008
31397,CLINTON_PRIMARY2008
31398,CLINTON_PRIMARY2008
31399,CLINTON_PRIMARY2008
31400,CLINTON_PRIMARY2008
31401,RICHARDSON_PRIMARY2008
31402,OBAMA_PRIMARY2008
31403,OBAMA_PRIMARY2008
31404,CLINTON_PRIMARY2008
31405,CLINTON_PRIMARY2008
31406,CLINTON_PRIMARY2008
31407,CLINTON_PRIMARY2008
31408,CLINTON_PRIMARY2008
31409,CLINTON_PRIMARY2008
31410,CLINTON_PRIMARY2008
31411,EDWARDS_PRIMARY2008
31412,CLINTON_PRIMARY2008
31413,RICHARDSON_PRIMARY2008
31414,CLINTON_PRIMARY2008
31415,OBAMA_PRIMARY2008
31416,CLINTON_PRIMARY2008
31417,CLINTON_PRIMARY2008
31418,MCCAIN_PRIMARY2008
31419,OBAMA_PRIMARY2008
31420,CLINTON_PRIMARY2008
31421,CLINTON_PRIMARY2008
31422,CLINTON_PRIMARY2008
31423,CLINTON_PRIMARY2008
31424,CLINTON_PRIMARY2008
31425,OBAMA_PRIMARY2008
31426,CLINTON_PRIMARY2008
31427,CLINTON_PRIMARY2008
31428,CLINTON_PRIMARY2008
31429,OBAMA_PRIMARY2008
31430,CLINTON_PRIMARY2008
31431,CLINTON_PRIMARY2008
31432,CLINTON_PRIMARY2008
31433,MCCAIN_PRIMARY2008
31434,CLINTON_PRIMARY2008
31435,GINGRICH_PRIMARY2012
31436,MCCAIN_PRIMARY2008
31437,CLINTON_PRIMARY2008
31438,CLINTON_PRIMARY2008
31439,CLINTON_PRIMARY2008
31440,CLINTON_PRIMARY2008
31441,MCCAIN_PRIMARY2008
31442,MCCAIN_PRIMARY2008
31443,GIULIANI_PRIMARY2008
31444,MCCAIN_PRIMARY2008
31445,CLINTON_PRIMARY2008
31446,OBAMA_PRIMARY2008
31447,CLINTON_PRIMARY2008
31448,MCCAIN_PRIMARY2008
31449,RICHARDSON_PRIMARY2008
31450,CLINTON_PRIMARY2008
31451,MCCAIN_PRIMARY2008
31452,CLINTON_PRIMARY2008
31453,CLINTON_PRIMARY2008
31454,MCCAIN_PRIMARY2008
31455,OBAMA_PRIMARY2008
31456,OBAMA_PRIMARY2008
31457,CLINTON_PRIMARY2008
31458,CLINTON_PRIMARY2008
31459,CLINTON_PRIMARY2008
31460,CLINTON_PRIMARY2008
31461,CLINTON_PRIMARY2008
31462,OBAMA_PRIMARY2008
31463,CLINTON_PRIMARY2008
31464,CLINTON_PRIMARY2008
31465,MCCAIN_PRIMARY2008
31466,CLINTON_PRIMARY2008
31467,MCCAIN_PRIMARY2008
31468,RICHARDSON_PRIMARY2008
31469,CLINTON_PRIMARY2008
31470,ROMNEY_PRIMARY2012
31471,CLINTON_PRIMARY2008
31472,MCCAIN_PRIMARY2008
31473,OBAMA_PRIMARY2008
31474,CLINTON_PRIMARY2008
31475,CLINTON_PRIMARY2008
31476,OBAMA_PRIMARY2008
31477,GIULIANI_PRIMARY2008
31478,OBAMA_PRIMARY2008
31479,MCCAIN_PRIMARY2008
31480,CLINTON_PRIMARY2008
31481,CLINTON_PRIMARY2008
31482,CLINTON_PRIMARY2008
31483,CLINTON_PRIMARY2008
31484,OBAMA_PRIMARY2008
31485,CLINTON_PRIMARY2008
31486,MCCAIN_PRIMARY2008
31487,OBAMA_PRIMARY2008
31488,MCCAIN_PRIMARY2008
31489,OBAMA_PRIMARY2008
31490,CLINTON_PRIMARY2008
31491,OBAMA_PRIMARY2008
31492,CLINTON_PRIMARY2008
31493,GINGRICH_PRIMARY2012
31494,MCCAIN_PRIMARY2008
31495,ROMNEY_PRIMARY2012
31496,CLINTON_PRIMARY2008
31497,CLINTON_PRIMARY2008
31498,CLINTON_PRIMARY2008
31499,OBAMA_PRIMARY2008
31500,MCCAIN_PRIMARY2008
31501,MCCAIN_PRIMARY2008
31502,OBAMA_PRIMARY2008
31503,MCCAIN_PRIMARY2008
31504,OBAMA_PRIMARY2008
31505,MCCAIN_PRIMARY2008
31506,OBAMA_PRIMARY2008
31507,CLINTON_PRIMARY2008
31508,MCCAIN_PRIMARY2008
31509,CLINTON_PRIMARY2008
31510,CLINTON_PRIMARY2008
31511,OBAMA_PRIMARY2008
31512,CLINTON_PRIMARY2008
31513,CLINTON_PRIMARY2008
31514,CLINTON_PRIMARY2008
31515,OBAMA_PRIMARY2008
31516,MCCAIN_PRIMARY2008
31517,MCCAIN_PRIMARY2008
31518,CLINTON_PRIMARY2008
31519,MCCAIN_PRIMARY2008
31520,CLINTON_PRIMARY2008
31521,CLINTON_PRIMARY2008
31522,OBAMA_PRIMARY2008
31523,OBAMA_PRIMARY2008
31524,CLINTON_PRIMARY2008
31525,RICHARDSON_PRIMARY2008
31526,CLINTON_PRIMARY2008
31527,CLINTON_PRIMARY2008
31528,MCCAIN_PRIMARY2008
31529,CLINTON_PRIMARY2008
31530,GINGRICH_PRIMARY2012
31531,CLINTON_PRIMARY2008
31532,CLINTON_PRIMARY2008
31533,CLINTON_PRIMARY2008
31534,CLINTON_PRIMARY2008
31535,MCCAIN_PRIMARY2008
31536,CLINTON_PRIMARY2008
31537,CLINTON_PRIMARY2008
31538,CLINTON_PRIMARY2008
31539,OBAMA_PRIMARY2008
31540,CLINTON_PRIMARY2008
31541,CLINTON_PRIMARY2008
31542,CLINTON_PRIMARY2008
31543,OBAMA_PRIMARY2008
31544,OBAMA_PRIMARY2008
31545,CLINTON_PRIMARY2008
31546,OBAMA_PRIMARY2008
31547,RICHARDSON_PRIMARY2008
31548,CLINTON_PRIMARY2008
31549,CLINTON_PRIMARY2008
31550,EDWARDS_PRIMARY2008
31551,CLINTON_PRIMARY2008
31552,MCCAIN_PRIMARY2008
31553,CLINTON_PRIMARY2008
31554,MCCAIN_PRIMARY2008
31555,CLINTON_PRIMARY2008
31556,MCCAIN_PRIMARY2008
31557,OBAMA_PRIMARY2008
31558,EDWARDS_PRIMARY2008
31559,OBAMA_PRIMARY2008
31560,MCCAIN_PRIMARY2008
31561,CLINTON_PRIMARY2008
31562,CLINTON_PRIMARY2008
31563,CLINTON_PRIMARY2008
31564,OBAMA_PRIMARY2008
31565,CLINTON_PRIMARY2008
31566,EDWARDS_PRIMARY2008
31567,OBAMA_PRIMARY2008
31568,OBAMA_PRIMARY2008
31569,CLINTON_PRIMARY2008
31570,MCCAIN_PRIMARY2008
31571,CLINTON_PRIMARY2008
31572,OBAMA_PRIMARY2008
31573,OBAMA_PRIMARY2008
31574,GINGRICH_PRIMARY2012
31575,RICHARDSON_PRIMARY2008
31576,CLINTON_PRIMARY2008
31577,CLINTON_PRIMARY2008
31578,CLINTON_PRIMARY2008
31579,MCCAIN_PRIMARY2008
31580,CLINTON_PRIMARY2008
31581,CLINTON_PRIMARY2008
31582,CLINTON_PRIMARY2008
31583,MCCAIN_PRIMARY2008
31584,CLINTON_PRIMARY2008
31585,CLINTON_PRIMARY2008
31586,CLINTON_PRIMARY2008
31587,CLINTON_PRIMARY2008
31588,OBAMA_PRIMARY2008
31589,CLINTON_PRIMARY2008
31590,OBAMA_PRIMARY2008
31591,CLINTON_PRIMARY2008
31592,CLINTON_PRIMARY2008
31593,THOMPSON_PRIMARY2008
31594,CLINTON_PRIMARY2008
31595,MCCAIN_PRIMARY2008
31596,CLINTON_PRIMARY2008
31597,CLINTON_PRIMARY2008
31598,CLINTON_PRIMARY2008
31599,CLINTON_PRIMARY2008
31600,CLINTON_PRIMARY2008
31601,CLINTON_PRIMARY2008
31602,CLINTON_PRIMARY2008
31603,CLINTON_PRIMARY2008
31604,OBAMA_PRIMARY2008
31605,CLINTON_PRIMARY2008
31606,OBAMA_PRIMARY2008
31607,OBAMA_PRIMARY2008
31608,CLINTON_PRIMARY2008
31609,CLINTON_PRIMARY2008
31610,OBAMA_PRIMARY2008
31611,CLINTON_PRIMARY2008
31612,OBAMA_PRIMARY2008
31613,CLINTON_PRIMARY2008
31614,CLINTON_PRIMARY2008
31615,MCCAIN_PRIMARY2008
31616,CLINTON_PRIMARY2008
31617,CLINTON_PRIMARY2008
31618,CLINTON_PRIMARY2008
31619,CLINTON_PRIMARY2008
31620,CLINTON_PRIMARY2008
31621,CLINTON_PRIMARY2008
31622,CLINTON_PRIMARY2008
31623,CLINTON_PRIMARY2008
31624,CLINTON_PRIMARY2008
31625,OBAMA_PRIMARY2008
31626,CLINTON_PRIMARY2008
31627,CLINTON_PRIMARY2008
31628,CLINTON_PRIMARY2008
31629,CLINTON_PRIMARY2008
31630,CLINTON_PRIMARY2008
31631,OBAMA_PRIMARY2008
31632,CLINTON_PRIMARY2008
31633,RICHARDSON_PRIMARY2008
31634,CLINTON_PRIMARY2008
31635,CLINTON_PRIMARY2008
31636,OBAMA_PRIMARY2008
31637,CLINTON_PRIMARY2008
31638,MCCAIN_PRIMARY2008
31639,CLINTON_PRIMARY2008
31640,MCCAIN_PRIMARY2008
31641,CLINTON_PRIMARY2008
31642,CLINTON_PRIMARY2008
31643,CLINTON_PRIMARY2008
31644,OBAMA_PRIMARY2008
31645,CLINTON_PRIMARY2008
31646,MCCAIN_PRIMARY2008
31647,OBAMA_PRIMARY2008
31648,CLINTON_PRIMARY2008
31649,CLINTON_PRIMARY2008
31650,MCCAIN_PRIMARY2008
31651,CLINTON_PRIMARY2008
31652,CLINTON_PRIMARY2008
31653,MCCAIN_PRIMARY2008
31654,MCCAIN_PRIMARY2008
31655,CLINTON_PRIMARY2008
31656,CLINTON_PRIMARY2008
31657,CLINTON_PRIMARY2008
31658,MCCAIN_PRIMARY2008
31659,CLINTON_PRIMARY2008
31660,RICHARDSON_PRIMARY2008
31661,CLINTON_PRIMARY2008
31662,CLINTON_PRIMARY2008
31663,MCCAIN_PRIMARY2008
31664,MCCAIN_PRIMARY2008
31665,CLINTON_PRIMARY2008
31666,CLINTON_PRIMARY2008
31667,OBAMA_PRIMARY2008
31668,CLINTON_PRIMARY2008
31669,OBAMA_PRIMARY2008
31670,GINGRICH_PRIMARY2012
31671,MCCAIN_PRIMARY2008
31672,OBAMA_PRIMARY2008
31673,RICHARDSON_PRIMARY2008
31674,CLINTON_PRIMARY2008
31675,OBAMA_PRIMARY2008
31676,CLINTON_PRIMARY2008
31677,GIULIANI_PRIMARY2008
31678,CLINTON_PRIMARY2008
31679,CLINTON_PRIMARY2008
31680,CLINTON_PRIMARY2008
31681,OBAMA_PRIMARY2008
31682,CLINTON_PRIMARY2008
31683,CLINTON_PRIMARY2008
31684,MCCAIN_PRIMARY2008
31685,CLINTON_PRIMARY2008
31686,OBAMA_PRIMARY2008
31687,CLINTON_PRIMARY2008
31688,CLINTON_PRIMARY2008
31689,CLINTON_PRIMARY2008
31690,CLINTON_PRIMARY2008
31691,CLINTON_PRIMARY2008
31692,MCCAIN_PRIMARY2008
31693,CLINTON_PRIMARY2008
31694,CLINTON_PRIMARY2008
31695,CLINTON_PRIMARY2008
31696,CLINTON_PRIMARY2008
31697,CLINTON_PRIMARY2008
31698,MCCAIN_PRIMARY2008
31699,CLINTON_PRIMARY2008
31700,CLINTON_PRIMARY2008
31701,CLINTON_PRIMARY2008
31702,OBAMA_PRIMARY2008
31703,CLINTON_PRIMARY2008
31704,CLINTON_PRIMARY2008
31705,CLINTON_PRIMARY2008
31706,CLINTON_PRIMARY2008
31707,CLINTON_PRIMARY2008
31708,CLINTON_PRIMARY2008
31709,CLINTON_PRIMARY2008
31710,CLINTON_PRIMARY2008
31711,CLINTON_PRIMARY2008
31712,CLINTON_PRIMARY2008
31713,CLINTON_PRIMARY2008
31714,OBAMA_PRIMARY2008
31715,OBAMA_PRIMARY2008
31716,CLINTON_PRIMARY2008
31717,CLINTON_PRIMARY2008
31718,OBAMA_PRIMARY2008
31719,CLINTON_PRIMARY2008
31720,CLINTON_PRIMARY2008
31721,CLINTON_PRIMARY2008
31722,OBAMA_PRIMARY2008
31723,CLINTON_PRIMARY2008
31724,CLINTON_PRIMARY2008
31725,CLINTON_PRIMARY2008
31726,CLINTON_PRIMARY2008
31727,MCCAIN_PRIMARY2008
31728,MCCAIN_PRIMARY2008
31729,CLINTON_PRIMARY2008
31730,OBAMA_PRIMARY2008
31731,OBAMA_PRIMARY2008
31732,CLINTON_PRIMARY2008
31733,CLINTON_PRIMARY2008
31734,CLINTON_PRIMARY2008
31735,CLINTON_PRIMARY2008
31736,CLINTON_PRIMARY2008
31737,CLINTON_PRIMARY2008
31738,CLINTON_PRIMARY2008
31739,EDWARDS_PRIMARY2008
31740,MCCAIN_PRIMARY2008
31741,CLINTON_PRIMARY2008
31742,CLINTON_PRIMARY2008
31743,CLINTON_PRIMARY2008
31744,CLINTON_PRIMARY2008
31745,CLINTON_PRIMARY2008
31746,CLINTON_PRIMARY2008
31747,MCCAIN_PRIMARY2008
31748,CLINTON_PRIMARY2008
31749,CLINTON_PRIMARY2008
31750,MCCAIN_PRIMARY2008
31751,ROMNEY_PRIMARY2012
31752,CLINTON_PRIMARY2008
31753,CLINTON_PRIMARY2008
31754,CLINTON_PRIMARY2008
31755,OBAMA_PRIMARY2008
31756,CLINTON_PRIMARY2008
31757,CLINTON_PRIMARY2008
31758,CLINTON_PRIMARY2008
31759,CLINTON_PRIMARY2008
31760,CLINTON_PRIMARY2008
31761,CLINTON_PRIMARY2008
31762,CLINTON_PRIMARY2008
31763,CLINTON_PRIMARY2008
31764,OBAMA_PRIMARY2008
31765,CLINTON_PRIMARY2008
31766,CLINTON_PRIMARY2008
31767,CLINTON_PRIMARY2008
31768,CLINTON_PRIMARY2008
31769,MCCAIN_PRIMARY2008
31770,OBAMA_PRIMARY2008
31771,CLINTON_PRIMARY2008
31772,CLINTON_PRIMARY2008
31773,OBAMA_PRIMARY2008
31774,CLINTON_PRIMARY2008
31775,CLINTON_PRIMARY2008
31776,CLINTON_PRIMARY2008
31777,CLINTON_PRIMARY2008
31778,CLINTON_PRIMARY2008
31779,OBAMA_PRIMARY2008
31780,CLINTON_PRIMARY2008
31781,CLINTON_PRIMARY2008
31782,MCCAIN_PRIMARY2008
31783,MCCAIN_PRIMARY2008
31784,GIULIANI_PRIMARY2008
31785,CLINTON_PRIMARY2008
31786,OBAMA_PRIMARY2008
31787,CLINTON_PRIMARY2008
31788,OBAMA_PRIMARY2008
31789,RICHARDSON_PRIMARY2008
31790,CLINTON_PRIMARY2008
31791,CLINTON_PRIMARY2008
31792,CLINTON_PRIMARY2008
31793,CLINTON_PRIMARY2008
31794,CLINTON_PRIMARY2008
31795,CLINTON_PRIMARY2008
31796,OBAMA_PRIMARY2008
31797,EDWARDS_PRIMARY2008
31798,RICHARDSON_PRIMARY2008
31799,CLINTON_PRIMARY2008
31800,CLINTON_PRIMARY2008
31801,OBAMA_PRIMARY2008
31802,CLINTON_PRIMARY2008
31803,CLINTON_PRIMARY2008
31804,OBAMA_PRIMARY2008
31805,CLINTON_PRIMARY2008
31806,CLINTON_PRIMARY2008
31807,CLINTON_PRIMARY2008
31808,CLINTON_PRIMARY2008
31809,CLINTON_PRIMARY2008
31810,OBAMA_PRIMARY2008
31811,CLINTON_PRIMARY2008
31812,CLINTON_PRIMARY2008
31813,OBAMA_PRIMARY2008
31814,MCCAIN_PRIMARY2008
31815,ROMNEY_PRIMARY2012
31816,CLINTON_PRIMARY2008
31817,OBAMA_PRIMARY2008
31818,CLINTON_PRIMARY2008
31819,CLINTON_PRIMARY2008
31820,MCCAIN_PRIMARY2008
31821,OBAMA_PRIMARY2008
31822,CLINTON_PRIMARY2008
31823,MCCAIN_PRIMARY2008
31824,CLINTON_PRIMARY2008
31825,MCCAIN_PRIMARY2008
31826,OBAMA_PRIMARY2008
31827,RICHARDSON_PRIMARY2008
31828,CLINTON_PRIMARY2008
31829,CLINTON_PRIMARY2008
31830,CLINTON_PRIMARY2008
31831,OBAMA_PRIMARY2008
31832,CLINTON_PRIMARY2008
31833,MCCAIN_PRIMARY2008
31834,CLINTON_PRIMARY2008
31835,CLINTON_PRIMARY2008
31836,CLINTON_PRIMARY2008
31837,CLINTON_PRIMARY2008
31838,CLINTON_PRIMARY2008
31839,GIULIANI_PRIMARY2008
31840,OBAMA_PRIMARY2008
31841,CLINTON_PRIMARY2008
31842,CLINTON_PRIMARY2008
31843,CLINTON_PRIMARY2008
31844,CLINTON_PRIMARY2008
31845,CLINTON_PRIMARY2008
31846,CLINTON_PRIMARY2008
31847,CLINTON_PRIMARY2008
31848,OBAMA_PRIMARY2008
31849,MCCAIN_PRIMARY2008
31850,MCCAIN_PRIMARY2008
31851,CLINTON_PRIMARY2008
31852,CLINTON_PRIMARY2008
31853,RICHARDSON_PRIMARY2008
31854,CLINTON_PRIMARY2008
31855,MCCAIN_PRIMARY2008
31856,CLINTON_PRIMARY2008
31857,CLINTON_PRIMARY2008
31858,CLINTON_PRIMARY2008
31859,OBAMA_PRIMARY2008
31860,CLINTON_PRIMARY2008
31861,CLINTON_PRIMARY2008
31862,OBAMA_PRIMARY2008
31863,OBAMA_PRIMARY2008
31864,OBAMA_PRIMARY2008
31865,OBAMA_PRIMARY2008
31866,CLINTON_PRIMARY2008
31867,CLINTON_PRIMARY2008
31868,CLINTON_PRIMARY2008
31869,CLINTON_PRIMARY2008
31870,CLINTON_PRIMARY2008
31871,OBAMA_PRIMARY2008
31872,CLINTON_PRIMARY2008
31873,CLINTON_PRIMARY2008
31874,CLINTON_PRIMARY2008
31875,CLINTON_PRIMARY2008
31876,CLINTON_PRIMARY2008
31877,CLINTON_PRIMARY2008
31878,CLINTON_PRIMARY2008
31879,CLINTON_PRIMARY2008
31880,CLINTON_PRIMARY2008
31881,OBAMA_PRIMARY2008
31882,CLINTON_PRIMARY2008
31883,CLINTON_PRIMARY2008
31884,CLINTON_PRIMARY2008
31885,CLINTON_PRIMARY2008
31886,OBAMA_PRIMARY2008
31887,CLINTON_PRIMARY2008
31888,OBAMA_PRIMARY2008
31889,MCCAIN_PRIMARY2008
31890,CLINTON_PRIMARY2008
31891,CLINTON_PRIMARY2008
31892,CLINTON_PRIMARY2008
31893,CLINTON_PRIMARY2008
31894,CLINTON_PRIMARY2008
31895,CLINTON_PRIMARY2008
31896,CLINTON_PRIMARY2008
31897,CLINTON_PRIMARY2008
31898,CLINTON_PRIMARY2008
31899,MCCAIN_PRIMARY2008
31900,MCCAIN_PRIMARY2008
31901,CLINTON_PRIMARY2008
31902,CLINTON_PRIMARY2008
31903,MCCAIN_PRIMARY2008
31904,CLINTON_PRIMARY2008
31905,MCCAIN_PRIMARY2008
31906,OBAMA_PRIMARY2008
31907,MCCAIN_PRIMARY2008
31908,CLINTON_PRIMARY2008
31909,CLINTON_PRIMARY2008
31910,OBAMA_PRIMARY2008
31911,CLINTON_PRIMARY2008
31912,CLINTON_PRIMARY2008
31913,CLINTON_PRIMARY2008
31914,OBAMA_PRIMARY2008
31915,CLINTON_PRIMARY2008
31916,RICHARDSON_PRIMARY2008
31917,CLINTON_PRIMARY2008
31918,CLINTON_PRIMARY2008
31919,CLINTON_PRIMARY2008
31920,CLINTON_PRIMARY2008
31921,OBAMA_PRIMARY2008
31922,OBAMA_PRIMARY2008
31923,CLINTON_PRIMARY2008
31924,OBAMA_PRIMARY2008
31925,CLINTON_PRIMARY2008
31926,OBAMA_PRIMARY2008
31927,OBAMA_PRIMARY2008
31928,OBAMA_PRIMARY2008
31929,MCCAIN_PRIMARY2008
31930,MCCAIN_PRIMARY2008
31931,CLINTON_PRIMARY2008
31932,CLINTON_PRIMARY2008
31933,CLINTON_PRIMARY2008
31934,CLINTON_PRIMARY2008
31935,CLINTON_PRIMARY2008
31936,CLINTON_PRIMARY2008
31937,OBAMA_PRIMARY2008
31938,CLINTON_PRIMARY2008
31939,CLINTON_PRIMARY2008
31940,CLINTON_PRIMARY2008
31941,RICHARDSON_PRIMARY2008
31942,CLINTON_PRIMARY2008
31943,MCCAIN_PRIMARY2008
31944,OBAMA_PRIMARY2008
31945,OBAMA_PRIMARY2008
31946,RICHARDSON_PRIMARY2008
31947,OBAMA_PRIMARY2008
31948,CLINTON_PRIMARY2008
31949,CLINTON_PRIMARY2008
31950,CLINTON_PRIMARY2008
31951,CLINTON_PRIMARY2008
31952,RICHARDSON_PRIMARY2008
